value,anomaly
70.07210045,-1
70.79469209999998,-1
69.46987292,-1
67.96837829,-1
69.50864119,-1
69.41801623,-1
67.39114071,-1
68.85999056,-1
69.5474703,-1
70.95595037,-1
71.47619962,-1
74.50390235,-1
73.64555571,-1
72.74008433,-1
70.53778234,-1
71.36185274,-1
71.62298442,-1
72.62788011,-1
73.11365822,-1
73.6254936,-1
75.05520859999999,-1
75.71899571,-1
77.4867876,-1
76.06465453,-1
77.99699293,-1
79.41752567,-1
77.51959831,-1
77.59878846,-1
77.85178449,-1
78.83438043,-1
79.03652587,-1
78.0165427,-1
79.17327589,-1
80.36267623,-1
80.69269843,-1
80.50131906,-1
79.46736335,-1
80.88231399,-1
79.66344666,-1
81.15584469,-1
79.35658429,-1
79.60347706,-1
79.53461224,-1
80.32507843,-1
80.78466647,-1
82.13121003,-1
81.72039735,-1
81.14840326,-1
80.74159053,-1
81.35853771,-1
82.38281014,-1
81.64143136,-1
80.93210423,-1
82.17373655,-1
82.46208935,-1
81.13988517,-1
81.39565487,-1
81.93590017,-1
82.56429789,-1
81.03242393,-1
81.71545932,-1
82.50678493,-1
82.02265871,-1
81.48688224,-1
82.59112959,-1
82.45578831,-1
83.90508195,-1
81.94152649,-1
81.8001565,-1
82.33862544,-1
82.98261068,-1
83.29490161,-1
83.24674895,-1
84.21939502,-1
82.49288426,-1
83.02664491,-1
83.79939014,-1
82.62145024,-1
83.97670042,-1
83.87416172,-1
85.12444922,-1
86.03673134,-1
87.37280958,-1
87.49149503,-1
87.83330976,-1
88.4981051,-1
88.84571531,-1
86.46753867,-1
87.78542629,-1
87.48117073,-1
86.48484535,-1
85.53937181,-1
86.40230409,-1
85.81209828,-1
85.67324028,-1
85.05329789,-1
86.23867463,-1
84.18005154,-1
84.94736405,-1
84.4794365,-1
83.94421722,-1
83.81003018,-1
83.63986624,-1
83.24892907,-1
84.69975165,-1
83.03679122,-1
83.47620620000002,-1
83.84004266,-1
81.87232704,-1
82.34212373,-1
81.88116277,-1
81.95176807,-1
81.40594926,-1
79.79979699,-1
77.05648302,-1
77.01932395,-1
75.27011651,-1
74.55113699,-1
72.44443311,-1
71.36494721,-1
70.35098828,-1
69.86298267,-1
66.79788601,-1
66.37112862,-1
67.23473463,-1
66.84581678,-1
66.27179481,-1
64.78121920000001,-1
64.46045027,-1
64.01506128,-1
63.15215724,-1
63.45572483,-1
63.48439842,-1
63.85027248,-1
63.40204231,-1
62.75319433,-1
61.01903957,-1
60.73066944,-1
61.69178576,-1
60.7301061,-1
60.52103078,-1
59.46652454,-1
59.13293325,-1
58.76536582,-1
58.58133263,-1
58.70968788,-1
58.84471077,-1
59.7643527,-1
59.17453438,-1
60.50829836,-1
61.95315204,-1
61.30088219,-1
60.87545358,-1
61.57738713,-1
61.74457762,-1
62.76504768,-1
63.04535274,-1
63.66896087,-1
65.0363306,-1
64.63584327,-1
67.61703509,-1
69.71530257,-1
71.88240676,-1
73.74478567,-1
76.44230390000001,-1
77.44278773,-1
79.28204785,-1
78.09526929,-1
77.87315488,-1
78.10942995,-1
79.16581489,-1
79.14136906,-1
80.08635631,-1
78.11548792,-1
79.94926539,-1
80.15769441,-1
78.51403344,-1
80.40804249,-1
79.79800617,-1
79.07219025,-1
79.45804698,-1
80.4581627,-1
78.85057824,-1
80.38774891,-1
79.14789522,-1
79.32099293,-1
79.35549783,-1
80.2000978,-1
79.60240357,-1
80.94284817,-1
81.54006602,-1
80.92993032,-1
81.66595448,-1
82.03309688,-1
80.32915873,-1
80.82533018,-1
81.80900749999998,-1
80.91906171,-1
80.99426524,-1
81.23525782,-1
82.69639904,-1
81.53833936,-1
81.13325615,-1
82.53147994,-1
82.32912745,-1
81.56513955,-1
83.41397873,-1
81.58227777,-1
83.18455388,-1
81.59734946,-1
83.89686856,-1
83.73800036,-1
82.88687758,-1
82.53132411,-1
82.11946209999998,-1
84.28011541,-1
83.26618103,-1
83.04765214,-1
82.43038494,-1
82.56550172,-1
82.7609194,-1
83.9919561,-1
84.06140252,-1
84.34036799,-1
84.53494353,-1
85.22358989,-1
83.68596059,-1
84.27591699,-1
84.27620439,-1
85.32315005,-1
85.40113120000002,-1
84.04942284,-1
85.17610987,-1
85.23858657,-1
85.87402252,-1
85.09775098,-1
86.64528963,-1
85.97729426,-1
85.51413944,-1
87.36627452,-1
87.59091891,-1
85.66299095,-1
87.03219184,-1
86.58781068,-1
86.60883021,-1
88.30247247,-1
87.76356407,-1
86.84544184,-1
87.90278451,-1
87.77744372,-1
88.05514476,-1
89.03983036,-1
89.209852,-1
88.11771013,-1
89.83812059,-1
89.71333733,-1
90.45140229,-1
90.98726565,-1
90.02731575,-1
90.58114659,-1
90.9699692,-1
90.08163276,-1
91.0335882,-1
90.32649281,-1
90.71005989,-1
91.77423471,-1
92.04205743,-1
93.09735332,-1
92.63913964,-1
91.04613185,-1
92.19112198,-1
91.50007088,-1
90.44153428,-1
91.87920177,-1
90.28221963,-1
91.19153642,-1
91.00267853,-1
89.99933423,-1
90.23649448,-1
91.21991702,-1
90.51166716,-1
90.96732594,-1
90.89898514,-1
89.30646876,-1
89.09649159,-1
89.16011757,-1
89.09682918,-1
89.48694561,-1
88.76819008,-1
89.79159832,-1
90.21878028,-1
88.84691343,-1
90.20732601,-1
90.24063192,-1
88.92604253,-1
90.68980788,-1
90.38482946,-1
90.77584651,-1
89.46263344,-1
90.93552396,-1
92.0431402,-1
91.23730507,-1
90.83607619,-1
91.99793261,-1
91.1647497,-1
91.11319222,-1
92.43481607,-1
91.52566449,-1
91.46147026,-1
92.08967041,-1
90.99330528,-1
91.2802225,-1
92.73406905,-1
92.07901242,-1
90.52862504,-1
90.41438142,-1
90.9856441,-1
92.01447283,-1
91.86362582,-1
91.8666157,-1
89.77401376,-1
91.39963492,-1
91.08131134,-1
91.11864431,-1
91.45654932,-1
89.84820699,-1
90.26374484,-1
89.53905128,-1
89.68569351,-1
90.01679421,-1
89.90626023,-1
88.45779571,-1
89.71530166,-1
90.10542338,-1
90.43742117,-1
90.28838619,-1
91.20309856,-1
91.11679234,-1
90.88467281,-1
90.44195154,-1
91.12110674,-1
90.88101227,-1
91.88452337,-1
91.22723135,-1
93.12089094,-1
92.8822441,-1
93.04545239,-1
94.32129526,-1
93.51308734,-1
94.30889985,-1
94.2434594,-1
94.37602784,-1
93.88168078,-1
94.08375137,-1
93.73553436,-1
92.11036747,-1
93.23765926,-1
92.31591776,-1
91.97328507,-1
94.01318917,-1
93.43817971,-1
92.58938292,-1
92.45827375,-1
91.85074392,-1
93.65369754,-1
93.46675046,-1
91.898535,-1
92.66474783,-1
91.95774665,-1
91.79312093,-1
92.83552017,-1
91.08470326,-1
91.51566334,-1
91.03806158,-1
91.56418085,-1
92.04445808,-1
91.01095907,-1
91.97717629,-1
91.35183827,-1
92.4049345,-1
92.2569199,-1
90.00974891,-1
90.04601139,-1
91.54068664,-1
91.62620615,-1
90.97224084,-1
91.88100349,-1
90.17960714,-1
91.88714309,-1
89.85631476,-1
90.13008213,-1
91.97772286,-1
91.95955907,-1
90.38297204,-1
89.99927326,-1
90.67845705,-1
91.34863625,-1
90.59743566,-1
90.68418872,-1
90.49754104,-1
91.36365124,-1
89.84206411,-1
91.23355995,-1
91.35248554,-1
90.38757713,-1
91.08975741,-1
90.22971105,-1
91.53837388,-1
90.84740619,-1
91.03553509,-1
91.13390898,-1
89.92904553,-1
91.12902415,-1
89.46519721,-1
90.04198204,-1
89.71973275,-1
89.6890768,-1
89.09126185,-1
90.45247713,-1
90.03547138,-1
87.94564851,-1
88.18222144,-1
89.20683133,-1
87.52648322,-1
88.2566613,-1
88.93552324,-1
88.02357535,-1
88.97632583,-1
88.26195043,-1
88.37095749999996,-1
87.19964289,-1
88.22667005,-1
87.35217372,-1
86.39717899,-1
88.33482246,-1
86.86572662,-1
87.62731348,-1
86.43793597,-1
87.18123377,-1
86.6435182,-1
87.12258806,-1
85.37328057,-1
86.79143568,-1
85.37839493,-1
85.88813533,-1
86.12504667,-1
86.52097749,-1
86.28485883,-1
86.32507641,-1
86.58081506,-1
84.42438286,-1
84.34109611,-1
84.93109765,-1
85.11789789,-1
84.38260334,-1
86.47373719,-1
86.83641845,-1
85.09811303,-1
85.87936416,-1
86.54244719,-1
85.72892698,-1
86.48836700000004,-1
85.59308121,-1
86.54348792,-1
85.85590559,-1
86.3483941,-1
87.09819318,-1
87.06588841,-1
87.07733805,-1
87.69111146,-1
86.41110205,-1
87.52894926,-1
87.16367079,-1
88.23585408,-1
87.80580027,-1
87.26473974,-1
86.46181034,-1
87.85905396,-1
88.32135964,-1
87.79935103,-1
88.87988983,-1
88.38727756,-1
87.05522275,-1
88.23454574,-1
87.70383982,-1
89.39533729,-1
88.52438042,-1
88.40889072,-1
89.67480427,-1
88.23915056,-1
89.72833042,-1
89.16761776,-1
87.75157121,-1
88.45149327,-1
88.15128885,-1
90.07029626,-1
88.85895714,-1
89.60213477,-1
90.07190696,-1
89.93700502,-1
88.61071274,-1
89.07481337,-1
90.2843852,-1
89.96843498,-1
90.06279602,-1
89.84769799,-1
90.46456273,-1
89.96642681,-1
90.19524938,-1
89.80721561,-1
90.79320086,-1
89.79498755,-1
88.8240717,-1
91.05873351,-1
89.32574769,-1
90.81580632,-1
89.86601856,-1
91.35525732,-1
91.36512653,-1
91.51397102,-1
89.60036432,-1
90.70786355,-1
91.30633152,-1
90.24072317,-1
91.52716663,-1
90.91692739,-1
89.83426336,-1
91.64972316,-1
91.88234707,-1
92.19699696,-1
91.95208836,-1
92.10377895,-1
91.55083756,-1
91.42121045,-1
92.27488518,-1
90.56902932,-1
91.04022609,-1
91.92834465,-1
91.36339729,-1
91.60941731,-1
91.39746422,-1
91.90414385,-1
90.75710971,-1
92.41553095,-1
91.65221218,-1
91.53930885,-1
91.96410087,-1
91.7271995,-1
90.65563827,-1
90.56411568,-1
88.72273746,-1
88.36276195,-1
87.27127055,-1
87.7943171,-1
86.61133397,-1
86.64487538,-1
87.6149462,-1
89.19501723,-1
89.48321201,-1
88.85456463,-1
89.77488408,-1
90.36056232,-1
89.95195221,-1
91.58209658,-1
91.97489614,-1
93.88275721,-1
93.8913593,-1
93.9536988,-1
95.40031524,-1
95.87067875,-1
93.8535479,-1
95.58450239,-1
94.48320948,-1
94.0257907,-1
92.91797332,-1
92.95366466,-1
94.23868781,-1
92.43559721,-1
93.82936837,-1
93.57127605,-1
91.87733791,-1
92.07787842,-1
92.57779501,-1
91.60922314,-1
92.10906112,-1
91.18356121,-1
92.00938168,-1
93.07022448,-1
92.44661198,-1
92.7828596,-1
91.53813535,-1
92.67051415,-1
92.19227064,-1
91.40673734,-1
92.63526182,-1
92.18277927,-1
91.94436712,-1
92.98251979,-1
92.30123077,-1
91.08330395,-1
93.12788125,-1
92.05668186,-1
91.19291287,-1
92.94842926,-1
92.41584889,-1
92.62939377,-1
91.62199521,-1
92.18179028,-1
91.51247758,-1
90.5130819,-1
91.54186225,-1
90.61846891,-1
92.35263377,-1
92.33239471,-1
91.11324439,-1
91.04712172,-1
91.75190449,-1
91.54261183,-1
90.30986067,-1
90.04687696,-1
91.14634176,-1
90.69504973,-1
91.0363579,-1
89.97830803,-1
89.09050322,-1
89.20216263,-1
89.32123406,-1
89.88161981,-1
88.93985265,-1
88.89349603,-1
89.58709988,-1
89.97589822,-1
88.27264023,-1
90.41536566,-1
90.16341002,-1
90.64986129,-1
90.72486944,-1
91.21677275,-1
90.12017408,-1
90.66444813,-1
89.59688823,-1
91.39041927,-1
90.68054923,-1
90.1765957,-1
89.99580101,-1
91.86444485,-1
90.57117524,-1
92.14247756,-1
91.99260771,-1
93.14094272,-1
91.80049607,-1
91.20051039,-1
91.21890951,-1
91.15999526,-1
92.84367467,-1
91.87772179,-1
91.09475879,-1
91.47454511,-1
92.66020644,-1
91.19448196,-1
93.20524002,-1
91.2958518,-1
92.91437507,-1
93.06770592,-1
92.86544552,-1
92.27867806,-1
93.20796844,-1
92.38714612,-1
93.06937413,-1
92.32955561,-1
93.25809906,-1
94.11262318,-1
93.87520390000002,-1
92.67978162,-1
95.31888297,-1
93.61739063,-1
95.29383172,-1
95.75478386,-1
95.1962756,-1
96.28600433,-1
96.42367284,-1
96.68297309,-1
97.96330047,-1
96.80431085,-1
97.25555182,-1
97.84024473,-1
99.27951638,-1
99.69434794,-1
98.785216,-1
99.0211965,-1
100.429832,-1
100.7359067,-1
101.0286987,-1
99.8318679,-1
101.1442337,-1
101.4045321,-1
100.1580362,-1
99.11096677,-1
99.49787743,-1
99.83009285,-1
100.6371378,-1
100.92524,-1
99.81222454,-1
99.73525324,-1
99.69250375,-1
100.0196329,-1
99.91332266,-1
98.42959329,-1
98.8791095,-1
98.05885991,-1
99.31499901,-1
99.43704021,-1
98.92234933,-1
97.69842733,-1
98.67310041,-1
98.45111101,-1
98.15215346,-1
98.21032296,-1
99.14752273,-1
97.59732896,-1
98.01832816,-1
98.44799415,-1
97.01237782,-1
97.40940545,-1
97.47652842,-1
98.51983469,-1
97.11533665,-1
96.34808476,-1
97.25190185,-1
96.97039332,-1
97.65576859,-1
97.95857321,-1
97.90113426,-1
96.85326362,-1
97.20082054,-1
95.40884925,-1
96.57456134,-1
95.91197796,-1
96.28091593,-1
95.31023717,-1
96.51173329,-1
94.04063231,-1
94.42771619,-1
95.53696704,-1
94.26724043,-1
94.85331155,-1
92.88847825,-1
94.5714482,-1
94.01627815,-1
93.36168972,-1
92.91402645,-1
93.05348177,-1
94.26617795,-1
93.06942017,-1
94.43316711,-1
93.29325561,-1
93.02371322,-1
93.90525188,-1
92.95311598,-1
93.51707679,-1
92.98045765,-1
93.01804175,-1
93.75667884,-1
92.64485371,-1
93.97698437,-1
94.34125809,-1
92.43639521,-1
92.52315321,-1
94.43296993,-1
93.99609847,-1
93.1227855,-1
93.89708431,-1
93.6353626,-1
92.69160019,-1
93.27095491,-1
92.84721932,-1
92.94158005,-1
94.67795578,-1
93.24046813,-1
92.92621373,-1
94.29377387,-1
94.08665465,-1
94.41316401,-1
92.80419951,-1
94.5541437,-1
92.57135378,-1
92.93484003,-1
92.82551027,-1
94.54869726,-1
92.75024048,-1
93.56311733,-1
92.31965155,-1
94.53471709,-1
94.30203436,-1
93.99346383,-1
92.43110409,-1
93.22572799,-1
92.22099301,-1
93.07753778,-1
93.42891256,-1
93.07419178,-1
92.85311055,-1
93.44491277,-1
92.01489103,-1
94.1068414,-1
93.60998742,-1
92.16726254,-1
93.06473069,-1
94.18920182,-1
92.0407127,-1
93.51466711,-1
92.60542133,-1
93.74757048,-1
92.03315279,-1
91.9314363,-1
93.70490156,-1
92.44264298,-1
92.32616409,-1
92.37517388,-1
94.0647662,-1
92.23936602,-1
91.73997236,-1
93.63999196,-1
92.01585257,-1
92.53851585,-1
93.52866897,-1
93.12727996,-1
93.92696695,-1
91.82299832,-1
91.69140464,-1
91.92153885,-1
93.72893608,-1
93.45795508,-1
93.01795494,-1
92.86900173,-1
92.8114717,-1
92.73952656,-1
91.55327335,-1
92.83883221,-1
92.76067263,-1
92.54943078,-1
91.47964095,-1
93.66030926,-1
92.20901445,-1
92.05170885,-1
91.22329409,-1
93.02123062,-1
93.48508551,-1
91.38739466,-1
93.33585576,-1
92.08750661,-1
93.27725975,-1
92.51676974,-1
92.82300108,-1
91.66083601,-1
91.39337621,-1
91.59059531,-1
92.48882592,-1
90.69322688,-1
87.96739664,-1
86.22077422,-1
85.10816924,-1
82.20848783,-1
80.63245002,-1
78.6220717,-1
78.00399345,-1
75.77023043,-1
74.47757955,-1
70.96892826,-1
69.79464216,-1
70.12348463,-1
70.61281741,-1
68.36768599999999,-1
69.4147723,-1
67.42533793,-1
67.33857823,-1
67.62976359999999,-1
66.52378621,-1
67.06989527,-1
66.82157148,-1
65.64012744,-1
65.81380399,-1
63.50375258,-1
63.29867633,-1
62.32450495,-1
62.86278248,-1
61.2671666,-1
62.63358627,-1
60.60212365,-1
61.15558054,-1
61.22673277,-1
59.46361368,-1
59.77500259,-1
58.58201649,-1
60.15318782,-1
59.23844462,-1
58.42980744,-1
59.87904039,-1
58.62164145,-1
59.26754636,-1
59.66820096,-1
59.12791737,-1
59.26888175,-1
57.44314814,-1
58.73754878,-1
57.32320038,-1
58.31850562,-1
57.89453521,-1
58.25755107,-1
58.36580995,-1
57.24896251,-1
58.2927741,-1
58.19406663,-1
56.17257156,-1
57.64487343,-1
56.86077004,-1
55.7943082,-1
56.918643,-1
55.714123,-1
57.16981026,-1
56.44556635,-1
54.80554442,-1
56.76640281,-1
55.78266146,-1
56.7649007,-1
54.48414675,-1
56.16947655,-1
54.17798824,-1
55.53970615,-1
56.1214043,-1
53.73629886,-1
54.90622261,-1
55.21377671,-1
54.8638041,-1
55.0147672,-1
53.81547716,-1
53.54966189,-1
53.84124637,-1
52.97369337,-1
54.61781056,-1
54.52809362,-1
52.18800178,-1
54.43020747,-1
53.9730706,-1
53.93649222,-1
51.98615458,-1
52.72023489,-1
53.67776283,-1
52.35162439,-1
51.97540589,-1
52.88545179,-1
52.43903981,-1
52.75928256,-1
50.63527694,-1
51.43447038,-1
51.12552639,-1
50.59661334,-1
50.22150673,-1
50.2662818,-1
51.81597989,-1
49.81559975,-1
50.81262286,-1
50.12846268,-1
50.48572661,-1
50.60703532,-1
51.37155247,-1
48.93508502,-1
50.88528478,-1
49.52295139,-1
48.63095252,-1
50.43692539,-1
49.49746594,-1
49.06554792,-1
49.91850516,-1
49.86739198,-1
48.96407003,-1
49.87075617,-1
48.31568935,-1
49.27527992,-1
49.47535323,-1
48.51089795,-1
48.73634681,-1
48.15278578,-1
48.4171427,-1
47.84020769,-1
47.47862847,-1
46.55879317,-1
48.22882113,-1
46.24988012,-1
48.20282348,-1
46.00798634,-1
47.54683829,-1
45.83463393,-1
45.74162255,-1
46.83084682,-1
47.12750298,-1
45.43152885,-1
44.67244412,-1
46.08151724,-1
44.6126224,-1
44.80696725,-1
45.03879087,-1
45.22417529,-1
43.9247014,-1
44.21495123,-1
49.97062583,-1
60.11197269,-1
68.16056591,-1
77.27662004,-1
80.55869877,-1
82.77453867,-1
85.71248638,-1
88.57751268,-1
90.47530161,-1
92.24661871,-1
93.9523618,-1
92.99917866,-1
94.46915113,-1
94.89605085,-1
93.92669357,-1
94.41550323,-1
94.78236789,-1
95.07974535,-1
94.16402265,-1
94.79393419,-1
96.11729782,-1
95.96522354,-1
94.47820749,-1
94.57436377,-1
95.32532471,-1
95.58198241,-1
95.50702156,-1
95.68956676,-1
97.00436343,-1
96.44812513,-1
95.27379475,-1
95.71168603,-1
97.20586373,-1
96.22005599,-1
97.9889575,-1
97.82756107,-1
97.23680335,-1
98.26732586,-1
97.6646878,-1
97.60728352,-1
97.90108223,-1
96.78726916,-1
98.40478245,-1
98.69404923,-1
97.31763795,-1
97.74119938,-1
97.41859681,-1
99.83148903,-1
99.04593681,-1
99.41018035,-1
98.47270799,-1
99.64395934,-1
100.3975677,-1
98.42690949,-1
99.64357135,-1
100.8958082,-1
100.7623435,-1
99.01608827,-1
99.41504904,-1
99.44444719,-1
99.28905138,-1
101.5430142,-1
100.5655896,-1
99.35166811,-1
101.0229057,-1
100.9953279,-1
100.3788857,-1
99.41220334,-1
101.4061208,-1
99.90046675,-1
100.757853,-1
99.220609,-1
99.43258095,-1
100.5003101,-1
100.4242906,-1
99.18658442,-1
100.0856138,-1
99.0085859,-1
100.760308,-1
99.4580706,-1
100.1636139,-1
99.17648078,-1
99.59504512,-1
100.5360186,-1
98.41643948,-1
98.53305614,-1
98.38081679,-1
99.45309686,-1
99.93334569,-1
100.1761794,-1
99.51269527,-1
98.55745131,-1
97.72522133,-1
98.13561715,-1
99.05832926,-1
98.00966108,-1
98.84410284,-1
99.08589564,-1
99.67195072,-1
97.35198366,-1
97.96743519,-1
97.61779606,-1
99.54339248,-1
99.48757665,-1
97.63586245,-1
98.02267815,-1
98.24026079,-1
97.19533444,-1
97.23551447,-1
97.36342451,-1
98.96303401,-1
98.75092685,-1
98.05367677,-1
98.74076344,-1
96.88282423,-1
98.84176116,-1
97.47438117,-1
97.4923445,-1
98.62208039,-1
97.84514427,-1
97.46983011,-1
98.16006431,-1
98.16762393,-1
98.29199233,-1
96.52654698,-1
98.05353709,-1
97.99035666,-1
96.99364349,-1
97.63422551,-1
96.48216762,-1
97.35779547,-1
97.89605895,-1
97.13474515,-1
96.93104809,-1
97.52596823,-1
95.95996912,-1
96.1693174,-1
96.8868478,-1
95.88115818,-1
96.50833612,-1
97.20930433,-1
96.31406256,-1
96.68448665,-1
96.29248834,-1
96.64126363,-1
96.53844325,-1
96.88130647,-1
95.81566457,-1
97.04285679,-1
97.69279442,-1
95.87081412,-1
96.05914218,-1
96.34052688,-1
97.26402679,-1
96.45401723,-1
96.97571191,-1
97.90369199,-1
96.3474403,-1
96.76404961,-1
96.67316047,-1
96.57709369,-1
96.104593,-1
97.7958958,-1
96.6498416,-1
97.31858132,-1
96.82848919,-1
96.40232017,-1
96.8176013,-1
96.11611283,-1
96.40195704,-1
97.11853858,-1
96.38703448,-1
96.23090669,-1
97.677992,-1
97.42124613,-1
97.53292769,-1
97.49513058,-1
98.18174875,-1
96.98605129,-1
98.27735505,-1
97.29679416,-1
98.24037838,-1
98.27770827,-1
98.6498254,-1
98.60068288,-1
98.0042103,-1
97.17571539,-1
98.24157773,-1
97.174909,-1
97.88800059,-1
98.07865414,-1
99.08935454,-1
98.44391975,-1
97.41832547,-1
97.55009167,-1
98.1060317,-1
97.84468529,-1
97.43308522,-1
97.99051902,-1
98.97330737,-1
97.42018643,-1
98.27063675,-1
99.0300688,-1
97.94794074,-1
97.60845384,-1
98.71555244,-1
97.36234937,-1
98.11079872,-1
98.58894679,-1
97.84279075,-1
98.14690345,-1
99.22784711,-1
97.95154369,-1
99.2478866,-1
98.45625297,-1
99.13121307,-1
97.96934035,-1
98.23690565,-1
98.06866156,-1
98.54773061,-1
97.7486628,-1
100.0030305,-1
99.8432362,-1
99.00521958,-1
99.44720549,-1
99.01229045,-1
99.31472961,-1
99.79032856,-1
99.72654067,-1
99.20333475,-1
99.21565578,-1
99.29316252,-1
100.3418054,-1
99.73979554,-1
98.10352445,-1
98.10531778,-1
99.78583527,-1
98.07945599,-1
97.99122331,-1
99.72912388,-1
98.48777457,-1
98.60457475,-1
98.20087983,-1
99.58569404,-1
99.42002209,-1
100.0276455,-1
99.65675744,-1
99.00845757,-1
99.28707457,-1
98.5995687,-1
98.33716408,-1
100.0879876,-1
98.92392157,-1
99.32919363,-1
99.33662313,-1
99.5721383,-1
98.55905855,-1
98.88128777,-1
98.31639735,-1
98.63082768,-1
97.65644817,-1
99.2281508,-1
99.38575397,-1
98.16402247,-1
97.58994107,-1
98.2655013,-1
98.22793742,-1
99.20781683,-1
99.33403757,-1
97.95055003,-1
97.73901699,-1
99.1513615,-1
98.0177866,-1
98.28320189,-1
98.7826729,-1
98.82660228,-1
99.05022405,-1
99.33942386,-1
97.83753777,-1
99.28959376,-1
98.63712469,-1
99.0591847,-1
98.61799978,-1
98.74661244,-1
97.62939455,-1
99.17603216,-1
98.05879562,-1
98.85224798,-1
99.06824083,-1
97.40855386,-1
97.22833287,-1
98.75853047,-1
97.52531821,-1
97.56728702,-1
97.96397644,-1
97.84920181,-1
98.56283993,-1
99.41487032,-1
97.70171391,-1
98.85751627,-1
98.24088942,-1
99.21759307,-1
98.91139598,-1
98.30767398,-1
97.69574572,-1
98.98007935,-1
97.64138395,-1
97.97374471,-1
99.02633632,-1
98.73580786,-1
98.42150088,-1
98.82449982,-1
98.25855109,-1
98.54756779,-1
97.58061681,-1
97.24356509,-1
97.17920408,-1
98.7146761,-1
98.35149397,-1
98.44266624,-1
97.42464229,-1
97.78483458,-1
97.24684047,-1
98.96533184,-1
97.22066539,-1
99.03812361,-1
97.95606852,-1
97.05684585,-1
97.01266143,-1
97.26026053,-1
98.46987972,-1
98.33119969,-1
96.78526519,-1
98.43000798,-1
98.55499788,-1
98.8190349,-1
97.5182404,-1
98.97665407,-1
96.62125434,-1
96.85485217,-1
98.86604273,-1
97.54748524,-1
98.14383358,-1
97.67501373,-1
98.20130506,-1
97.60839393,-1
97.31719817,-1
97.5851538,-1
97.86448101,-1
96.86895087,-1
95.44981906,-1
96.02403092,-1
95.10564614,-1
96.88659665,-1
95.71289001,-1
96.42279276,-1
96.38170946,-1
96.4100375,-1
94.76990767,-1
94.50797952,-1
95.76018512,-1
93.61948726,-1
94.00773966,-1
93.74410913,-1
94.9359818,-1
93.52657827,-1
94.34645333,-1
94.46833747,-1
93.55039788,-1
93.16565873,-1
93.22139426,-1
91.49314798,-1
93.23591333,-1
92.80251786,-1
92.50277066,-1
92.17993263,-1
91.74537707,-1
92.60188517,-1
90.45571667,-1
90.9693014,-1
89.71539132,-1
90.83401941,-1
91.32620837,-1
91.08759121,-1
91.04824287,-1
90.48712084,-1
89.11388351,-1
89.12625895,-1
90.58534685,-1
89.98811845,-1
89.29124523,-1
90.03455942,-1
90.37036385,-1
89.99341355,-1
90.16206969,-1
91.49552546,-1
90.6965556,-1
92.41253604,-1
91.00601444,-1
92.47509146,-1
93.20795559,-1
91.80789095,-1
92.22802174,-1
91.74177654,-1
93.90652473,-1
92.21101191,-1
93.09974543,-1
92.48907365,-1
93.98181094,-1
93.29178551,-1
93.72671785,-1
92.77573705,-1
91.30714141,-1
91.96549985,-1
90.91845144,-1
90.08726469,-1
91.73951477,-1
90.71258823,-1
89.6556263,-1
90.74658705,-1
91.02866245,-1
90.59348217,-1
89.44636975,-1
89.55092485,-1
89.77698822,-1
89.91868787,-1
89.04114623,-1
88.96848138,-1
89.0672255,-1
88.03735572,-1
88.3378519,-1
86.99953213,-1
87.53947990000002,-1
88.5094572,-1
88.53317352,-1
87.35851386,-1
87.17008171,-1
87.65304167,-1
87.8190556,-1
87.01648762,-1
86.00119463,-1
86.12962468,-1
84.8063995,-1
84.70160072,-1
85.73319892,-1
84.76300079999999,-1
84.40858393,-1
85.64746051,-1
84.01906692,-1
83.44066428,-1
83.78814637,-1
83.27862538,-1
84.43224803,-1
83.59051868,-1
82.6564309,-1
84.167725,-1
83.83803277,-1
83.34011426,-1
81.88213028,-1
82.18392736,-1
80.64534436,-1
82.04297114,-1
81.74180902,-1
79.98509727,-1
80.66393075,-1
79.59799271,-1
80.31395385,-1
79.27173339,-1
78.27571127,-1
76.32761764,-1
75.31922192,-1
76.89386828,-1
75.88731690000002,-1
74.18020352,-1
73.06701566,-1
73.24239954,-1
71.76496162,-1
71.49616996,-1
71.02424536,-1
69.83593132,-1
70.08380138,-1
68.81851316,-1
68.6038139,-1
68.74318586,-1
68.94454649,-1
67.71716215,-1
67.94087601,-1
68.14824495,-1
67.04043949,-1
66.69135649,-1
67.96152382,-1
67.60006407,-1
65.83920135,-1
66.23358874,-1
66.08796681,-1
71.11490961,-1
73.78692264,-1
77.66883176,-1
78.59786257,-1
78.83271027,-1
80.4224992,-1
78.77619955,-1
79.30023435,-1
81.48613664,-1
80.48967947,-1
81.62078126,-1
80.80153066,-1
83.43306823,-1
83.20389609,-1
84.08073593,-1
83.71309761,-1
83.73514878,-1
83.55584211,-1
85.74872106,-1
86.45518021,-1
86.50972722,-1
85.80163194,-1
86.58139246,-1
88.16487321,-1
87.11434892,-1
88.1856302,-1
88.87206407,-1
89.53523782,-1
90.08484664,-1
90.03973928,-1
90.72226659,-1
90.93138665,-1
90.81408478,-1
91.80694422,-1
92.28429583,-1
92.68768338,-1
92.86361977,-1
92.45088666,-1
91.81050182,-1
92.37982895,-1
89.8673287,-1
90.23523865,-1
91.00637526,-1
90.93000623,-1
90.27383379,-1
90.77387722,-1
88.67487324,-1
90.23742227,-1
90.05816443,-1
89.99893314,-1
88.66583875,-1
87.95086932,-1
